TABLE_NAME,COLUMN_NAME,DATA_TYPE,ALLOWS_NULLS,IS_PRIMARY_KEY,IS_FOREIGN_KEY,REFERENCED_TABLE_NAME
accredit_reception,accredit_event_id,numeric,FALSE,TRUE,TRUE,accredit_event
accredit_reception,accredit_reception_id,numeric,FALSE,TRUE,FALSE,
accredit_reception,name,nvarchar,FALSE,FALSE,FALSE,
accredit_reception,remark,varchar,TRUE,FALSE,FALSE,
accredit_reception,is_event_default,bit,FALSE,FALSE,FALSE,
accredit_reception,has_ticket_printer,bit,FALSE,FALSE,FALSE,
accredit_reception,has_limited_assortment,bit,FALSE,FALSE,FALSE,
accredit_reception,from_time,time,TRUE,FALSE,FALSE,
accredit_reception,to_time,time,TRUE,FALSE,FALSE,
accredit_reception,insert_user,nvarchar,TRUE,FALSE,FALSE,
accredit_reception,insert_date_time,datetime2,TRUE,FALSE,FALSE,
accredit_reception,update_user,nvarchar,TRUE,FALSE,FALSE,
accredit_reception,update_date_time,datetime2,TRUE,FALSE,FALSE,
accredit_reception_assortment,accredit_event_id,numeric,FALSE,TRUE,TRUE,accredit_type
accredit_reception_assortment,accredit_group_id,numeric,FALSE,TRUE,TRUE,accredit_type
accredit_reception_assortment,accredit_type_id,numeric,FALSE,TRUE,TRUE,accredit_type
accredit_reception_assortment,accredit_reception_id,numeric,FALSE,TRUE,TRUE,accredit_reception
accredit_reception_assortment,insert_user,nvarchar,TRUE,FALSE,FALSE,
accredit_reception_assortment,insert_date_time,datetime2,TRUE,FALSE,FALSE,
accredit_reception_assortment,update_user,nvarchar,TRUE,FALSE,FALSE,
accredit_reception_assortment,update_date_time,datetime2,TRUE,FALSE,FALSE,
accredit_reservation,accredit_event_id,numeric,FALSE,TRUE,TRUE,accredit_reception
accredit_reservation,accredit_reservation_id,numeric,FALSE,TRUE,FALSE,
accredit_reservation,accredit_event_request_type_id,numeric,TRUE,FALSE,TRUE,accredit_event_request_type
accredit_reservation,accredit_event_letter_id_rejection,numeric,TRUE,FALSE,TRUE,accredit_event_letter
accredit_reservation,accredit_event_letter_id_invitation,numeric,TRUE,FALSE,TRUE,accredit_event_letter
accredit_reservation,accredit_event_letter_id_confirmation,numeric,TRUE,FALSE,TRUE,accredit_event_letter
accredit_reservation,accredit_profile_id,numeric,TRUE,FALSE,FALSE,
accredit_reservation,accredit_reception_id,numeric,TRUE,FALSE,TRUE,accredit_reception
accredit_reservation,accredit_company_id,numeric,TRUE,FALSE,TRUE,accredit_company
accredit_reservation,different_company,bit,FALSE,FALSE,FALSE,
accredit_reservation,different_company_id,numeric,TRUE,FALSE,TRUE,accredit_company
accredit_reservation,individual_person_id,numeric,TRUE,FALSE,TRUE,accredit_person
accredit_reservation,person_company_id,numeric,TRUE,FALSE,TRUE,accredit_company
accredit_reservation,company_person_id,numeric,TRUE,FALSE,TRUE,accredit_person
accredit_reservation,accredit_person_id,numeric,TRUE,FALSE,TRUE,accredit_person
accredit_reservation,different_email,bit,FALSE,FALSE,FALSE,
accredit_reservation,email,varchar,TRUE,FALSE,FALSE,
accredit_reservation,different_phone,bit,FALSE,FALSE,FALSE,
accredit_reservation,phone,varchar,TRUE,FALSE,FALSE,
accredit_reservation,language_id,numeric,TRUE,FALSE,TRUE,language
accredit_reservation,internal_person_id,numeric,FALSE,FALSE,TRUE,person
accredit_reservation,individual_pickup,bit,FALSE,FALSE,FALSE,
accredit_reservation,pass_on_catering_costs,bit,FALSE,FALSE,FALSE,
accredit_reservation,send_conf,bit,FALSE,FALSE,FALSE,
accredit_reservation,reservation_status,int,FALSE,FALSE,FALSE,
accredit_reservation,rejected_motive,varchar,TRUE,FALSE,FALSE,
accredit_reservation,rejection_sent,bit,FALSE,FALSE,FALSE,
accredit_reservation,rejection_sent_date,datetime2,TRUE,FALSE,FALSE,
accredit_reservation,rejection_sent_by_person_id,numeric,TRUE,FALSE,TRUE,person
accredit_reservation,remark,varchar,TRUE,FALSE,FALSE,
accredit_reservation,invitation_sent,bit,FALSE,FALSE,FALSE,
accredit_reservation,invitation_sent_date,datetime2,TRUE,FALSE,FALSE,
accredit_reservation,invitation_sent_by_person_id,numeric,TRUE,FALSE,TRUE,person
accredit_reservation,invitation_returned,bit,FALSE,FALSE,FALSE,
accredit_reservation,invitation_returned_date,datetime2,TRUE,FALSE,FALSE,
accredit_reservation,invitation_returned_by_person_id,numeric,TRUE,FALSE,TRUE,person
accredit_reservation,confirmed,bit,FALSE,FALSE,FALSE,
accredit_reservation,confirmed_date,datetime2,TRUE,FALSE,FALSE,
accredit_reservation,confirmed_by_person_id,numeric,TRUE,FALSE,FALSE,
accredit_reservation,invitation_crewlist_sent,bit,FALSE,FALSE,FALSE,
accredit_reservation,invitation_crewlist_sent_date,datetime2,TRUE,FALSE,FALSE,
accredit_reservation,invitation_crewlist_sent_by_person_id,numeric,TRUE,FALSE,TRUE,person
accredit_reservation,crewlist_returned,bit,FALSE,FALSE,FALSE,
accredit_reservation,crewlist_returned_date,datetime2,TRUE,FALSE,FALSE,
accredit_reservation,crewlist_returned_by_person_id,numeric,TRUE,FALSE,TRUE,person
accredit_reservation,confirmation_sent,bit,FALSE,FALSE,FALSE,
accredit_reservation,confirmation_sent_date,datetime2,TRUE,FALSE,FALSE,
accredit_reservation,confirmation_sent_by_person_id,numeric,TRUE,FALSE,TRUE,person
accredit_reservation,accredit_person_name,nvarchar,TRUE,FALSE,FALSE,
accredit_reservation,accredit_person_birth_date,datetime2,TRUE,FALSE,FALSE,
accredit_reservation,accredit_person_birth_place,nvarchar,TRUE,FALSE,FALSE,
accredit_reservation,accredit_person_language_id,numeric,TRUE,FALSE,FALSE,
accredit_reservation,accredit_person_phone,varchar,TRUE,FALSE,FALSE,
accredit_reservation,accredit_person_residence,nvarchar,TRUE,FALSE,FALSE,
accredit_reservation,accredit_person_first_name,nvarchar,TRUE,FALSE,FALSE,
accredit_reservation,accredit_person_middle_name,nvarchar,TRUE,FALSE,FALSE,
accredit_reservation,accredit_person_last_name,nvarchar,TRUE,FALSE,FALSE,
accredit_reservation,unknown_company_person,bit,FALSE,FALSE,FALSE,
accredit_reservation,accredit_person_nationaliteit,nvarchar,TRUE,FALSE,FALSE,
accredit_reservation,is_company_person_mail,bit,FALSE,FALSE,FALSE,
accredit_reservation,functie,nvarchar,TRUE,FALSE,FALSE,
accredit_reservation,nr1,int,TRUE,FALSE,FALSE,
accredit_reservation,nr2,int,TRUE,FALSE,FALSE,
accredit_reservation,nr3,int,TRUE,FALSE,FALSE,
accredit_reservation,nr4,int,TRUE,FALSE,FALSE,
accredit_reservation,insert_user,nvarchar,TRUE,FALSE,FALSE,
accredit_reservation,insert_date_time,datetime2,TRUE,FALSE,FALSE,
accredit_reservation,update_user,nvarchar,TRUE,FALSE,FALSE,
accredit_reservation,update_date_time,datetime2,TRUE,FALSE,FALSE,
accredit_reservation_cube_seq,accredit_event_id,numeric,FALSE,TRUE,TRUE,accredit_event
accredit_reservation_cube_seq,date,varchar,FALSE,TRUE,FALSE,
accredit_reservation_cube_seq,seq_nr,int,FALSE,FALSE,FALSE,
accredit_reservation_cube_seq,insert_user,nvarchar,TRUE,FALSE,FALSE,
accredit_reservation_cube_seq,insert_date_time,datetime2,TRUE,FALSE,FALSE,
accredit_reservation_cube_seq,update_user,nvarchar,TRUE,FALSE,FALSE,
accredit_reservation_cube_seq,update_date_time,datetime2,TRUE,FALSE,FALSE,
accredit_reservation_import,import_id,numeric,FALSE,TRUE,FALSE,
accredit_reservation_import,import_status,tinyint,TRUE,FALSE,FALSE,
accredit_reservation_import,import_name,nvarchar,TRUE,FALSE,FALSE,
accredit_reservation_import,import_address,varchar,TRUE,FALSE,FALSE,
accredit_reservation_import,import_zipcode,varchar,TRUE,FALSE,FALSE,
accredit_reservation_import,import_city,varchar,TRUE,FALSE,FALSE,
accredit_reservation_import,import_phone,varchar,TRUE,FALSE,FALSE,
accredit_reservation_import,import_email,varchar,TRUE,FALSE,FALSE,
accredit_reservation_import,import_function,varchar,TRUE,FALSE,FALSE,
accredit_reservation_import,import_freelance,varchar,TRUE,FALSE,FALSE,
accredit_reservation_import,import_name_media,varchar,TRUE,FALSE,FALSE,
accredit_reservation_import,import_address_media,varchar,TRUE,FALSE,FALSE,
accredit_reservation_import,import_zipcode_media,varchar,TRUE,FALSE,FALSE,
accredit_reservation_import,import_phone_media,varchar,TRUE,FALSE,FALSE,
accredit_reservation_import,import_email_media,varchar,TRUE,FALSE,FALSE,
accredit_reservation_import,import_remark_1,varchar,TRUE,FALSE,FALSE,
accredit_reservation_import,import_remark_3,varchar,TRUE,FALSE,FALSE,
accredit_reservation_import,import_language,varchar,TRUE,FALSE,FALSE,
accredit_reservation_import,import_date_1,datetime2,TRUE,FALSE,FALSE,
accredit_reservation_import,import_date_2,datetime2,TRUE,FALSE,FALSE,
accredit_reservation_import,import_date_3,datetime2,TRUE,FALSE,FALSE,
accredit_reservation_import,import_date_4,datetime2,TRUE,FALSE,FALSE,
accredit_reservation_import,import_date_5,datetime2,TRUE,FALSE,FALSE,
accredit_reservation_import,import_reason_not_approved,varchar,TRUE,FALSE,FALSE,
accredit_reservation_import,import_approved_card,varchar,TRUE,FALSE,FALSE,
accredit_reservation_import,i_status,varchar,TRUE,FALSE,FALSE,
accredit_reservation_import,accredit_person_id,numeric,TRUE,FALSE,TRUE,accredit_person
accredit_reservation_import,accredit_event_id,numeric,TRUE,FALSE,TRUE,accredit_event
accredit_reservation_import,insert_user,nvarchar,TRUE,FALSE,FALSE,
accredit_reservation_import,insert_date_time,datetime2,TRUE,FALSE,FALSE,
accredit_reservation_import,update_user,nvarchar,TRUE,FALSE,FALSE,
accredit_reservation_import,update_date_time,datetime2,TRUE,FALSE,FALSE,
accredit_reservation_item,accredit_event_id,numeric,FALSE,TRUE,TRUE,accredit_reservation
accredit_reservation_item,accredit_reservation_id,numeric,FALSE,TRUE,TRUE,accredit_reservation
accredit_reservation_item,accredit_group_id,numeric,FALSE,TRUE,TRUE,accredit_item
accredit_reservation_item,accredit_type_id,numeric,FALSE,TRUE,TRUE,accredit_item
accredit_reservation_item,accredit_item_id,numeric,FALSE,TRUE,TRUE,accredit_item
accredit_reservation_item,item_count,numeric,FALSE,FALSE,FALSE,
accredit_reservation_item,remark,varchar,TRUE,FALSE,FALSE,
accredit_reservation_item,mutatie_teller,numeric,FALSE,FALSE,FALSE,
accredit_reservation_item,insert_user,nvarchar,TRUE,FALSE,FALSE,
accredit_reservation_item,insert_date_time,datetime2,TRUE,FALSE,FALSE,
accredit_reservation_item,update_user,nvarchar,TRUE,FALSE,FALSE,
accredit_reservation_item,update_date_time,datetime2,TRUE,FALSE,FALSE,
accredit_reservation_item_log,accredit_event_id,numeric,FALSE,TRUE,TRUE,accredit_type
accredit_reservation_item_log,accredit_reservation_id,numeric,FALSE,TRUE,TRUE,accredit_reservation
accredit_reservation_item_log,accredit_group_id,numeric,FALSE,TRUE,TRUE,accredit_type
accredit_reservation_item_log,accredit_type_id,numeric,FALSE,TRUE,TRUE,accredit_type
accredit_reservation_item_log,accredit_item_id,numeric,FALSE,TRUE,TRUE,accredit_item
accredit_reservation_item_log,accredit_reservation_item_log_id,numeric,FALSE,TRUE,FALSE,
accredit_reservation_item_log,log_date_time,datetime2,FALSE,FALSE,FALSE,
accredit_reservation_item_log,log_item_count,numeric,FALSE,FALSE,FALSE,
accredit_reservation_item_log,log_type,int,FALSE,FALSE,FALSE,
accredit_reservation_item_log,log_person_id,numeric,TRUE,FALSE,TRUE,person
accredit_reservation_item_log,log_user,nvarchar,FALSE,FALSE,FALSE,
accredit_reservation_item_log,insert_user,nvarchar,TRUE,FALSE,FALSE,
accredit_reservation_item_log,insert_date_time,datetime2,TRUE,FALSE,FALSE,
accredit_reservation_item_log,update_user,nvarchar,TRUE,FALSE,FALSE,
accredit_reservation_item_log,update_date_time,datetime2,TRUE,FALSE,FALSE,
accredit_return_moment_items,accredit_event_id,numeric,FALSE,FALSE,FALSE,
accredit_return_moment_items,accredit_location_id,numeric,FALSE,FALSE,FALSE,
accredit_return_moment_items,accredit_group_id,numeric,FALSE,FALSE,FALSE,
accredit_return_moment_items,accredit_type_id,numeric,FALSE,FALSE,FALSE,
accredit_return_moment_items,accredit_item_id,numeric,FALSE,FALSE,FALSE,
accredit_return_moment_items,amount_printed,numeric,FALSE,FALSE,FALSE,
accredit_return_moment_items,amount_handed_in,numeric,FALSE,FALSE,FALSE,
accredit_return_moment_items,amount_left,numeric,TRUE,FALSE,FALSE,
accredit_return_moment_items,active,bit,FALSE,FALSE,FALSE,
accredit_return_moment_items,insert_user,nvarchar,TRUE,FALSE,FALSE,
accredit_return_moment_items,insert_date_time,datetime2,TRUE,FALSE,FALSE,
accredit_return_moment_items,update_user,nvarchar,TRUE,FALSE,FALSE,
accredit_return_moment_items,update_date_time,datetime2,TRUE,FALSE,FALSE,
accredit_return_moment_list,accredit_location_return_id,numeric,FALSE,FALSE,FALSE,
accredit_return_moment_list,accredit_event_id,numeric,FALSE,FALSE,FALSE,
accredit_return_moment_list,accredit_location_return_item_id,numeric,FALSE,FALSE,FALSE,
accredit_return_moment_list,accredit_reception_id,numeric,TRUE,FALSE,FALSE,
accredit_return_moment_list,accredit_group_id,numeric,FALSE,FALSE,FALSE,
accredit_return_moment_list,accredit_type_id,numeric,FALSE,FALSE,FALSE,
accredit_return_moment_list,accredit_item_id,numeric,FALSE,FALSE,FALSE,
accredit_return_moment_list,accredit_location_id,numeric,FALSE,FALSE,FALSE,
accredit_return_moment_list,accredit_issue_item_id,numeric,FALSE,FALSE,FALSE,
accredit_return_moment_list,accredit_request_id,numeric,FALSE,FALSE,FALSE,
accredit_return_moment_list,amount_tickets,varchar,TRUE,FALSE,FALSE,
accredit_return_moment_list,handed_in,bit,FALSE,FALSE,FALSE,
accredit_return_selection_location,accredit_event_id,numeric,FALSE,FALSE,FALSE,
accredit_return_selection_location,accredit_group_id,numeric,FALSE,FALSE,FALSE,
accredit_return_selection_location,accredit_type_id,numeric,FALSE,FALSE,FALSE,
accredit_return_selection_location,accredit_item_id,numeric,FALSE,FALSE,FALSE,
accredit_return_selection_location,accredit_location_id,numeric,FALSE,FALSE,FALSE,
accredit_return_selection_location,use_in_return,int,FALSE,FALSE,FALSE,
accredit_return_selection_location,date_from,datetime2,TRUE,FALSE,FALSE,
accredit_return_selection_location,date_to,datetime2,TRUE,FALSE,FALSE,
accredit_return_selection_location,from_time,time,TRUE,FALSE,FALSE,
accredit_return_selection_location,to_time,time,TRUE,FALSE,FALSE,
accredit_ticket_printer_queue,accredit_event_id,numeric,FALSE,TRUE,TRUE,accredit_type
accredit_ticket_printer_queue,accredit_reservation_id,numeric,FALSE,TRUE,TRUE,accredit_reservation
accredit_ticket_printer_queue,accredit_issue_id,numeric,FALSE,TRUE,TRUE,accredit_issue_item
accredit_ticket_printer_queue,accredit_group_id,numeric,FALSE,TRUE,TRUE,accredit_type
accredit_ticket_printer_queue,accredit_type_id,numeric,FALSE,TRUE,TRUE,accredit_type
accredit_ticket_printer_queue,accredit_item_id,numeric,FALSE,TRUE,TRUE,accredit_item
accredit_ticket_printer_queue,accredit_issue_item_id,numeric,FALSE,TRUE,TRUE,accredit_issue_item
accredit_ticket_printer_queue,accredit_ticket_printer_queue_id,numeric,FALSE,TRUE,FALSE,
accredit_ticket_printer_queue,date_title,nvarchar,FALSE,FALSE,FALSE,
accredit_ticket_printer_queue,receiver_name,nvarchar,FALSE,FALSE,FALSE,
accredit_ticket_printer_queue,barcode_number,varchar,TRUE,FALSE,FALSE,
accredit_ticket_printer_queue,type_name,nvarchar,FALSE,FALSE,FALSE,
accredit_ticket_printer_queue,location_name,nvarchar,FALSE,FALSE,FALSE,
accredit_ticket_printer_queue,logo_image,nvarchar,FALSE,FALSE,FALSE,
accredit_ticket_printer_queue,print_for_user,nvarchar,FALSE,FALSE,FALSE,
accredit_ticket_printer_queue,insert_user,nvarchar,TRUE,FALSE,FALSE,
accredit_ticket_printer_queue,insert_date_time,datetime2,TRUE,FALSE,FALSE,
accredit_ticket_printer_queue,update_user,nvarchar,TRUE,FALSE,FALSE,
accredit_ticket_printer_queue,update_date_time,datetime2,TRUE,FALSE,FALSE,
accredit_type,accredit_event_id,numeric,FALSE,TRUE,TRUE,accredit_reception
accredit_type,accredit_group_id,numeric,FALSE,TRUE,TRUE,accredit_group
accredit_type,accredit_type_id,numeric,FALSE,TRUE,FALSE,
accredit_type,accredit_reception_id,numeric,TRUE,FALSE,TRUE,accredit_reception
accredit_type,accredit_location_id,numeric,TRUE,FALSE,TRUE,accredit_location
accredit_type,name,nvarchar,FALSE,FALSE,FALSE,
accredit_type,seq_nr,int,TRUE,FALSE,FALSE,
accredit_type,group_seq_nr,int,TRUE,FALSE,FALSE,
accredit_type,from_time,time,TRUE,FALSE,FALSE,
accredit_type,to_time,time,TRUE,FALSE,FALSE,
accredit_type,print_item,bit,FALSE,FALSE,FALSE,
accredit_type,use_in_confirmation_letter,bit,FALSE,FALSE,FALSE,
accredit_type,active,bit,FALSE,FALSE,FALSE,
accredit_type,inactive_since,datetime2,TRUE,FALSE,FALSE,
accredit_type,inactive_user,nvarchar,TRUE,FALSE,FALSE,
accredit_type,insert_user,nvarchar,TRUE,FALSE,FALSE,
accredit_type,insert_date_time,datetime2,TRUE,FALSE,FALSE,
accredit_type,update_user,nvarchar,TRUE,FALSE,FALSE,
accredit_type,update_date_time,datetime2,TRUE,FALSE,FALSE,
accredit_webgui_login_view,accredit_event_id,numeric,FALSE,FALSE,FALSE,
accredit_webgui_login_view,accredit_reservation_id,numeric,FALSE,FALSE,FALSE,
accredit_webgui_login_view,person_id,numeric,TRUE,FALSE,FALSE,
accredit_webgui_login_view,descent_from,varchar,FALSE,FALSE,FALSE,
accredit_webgui_login_view,accredit_unique_code,nvarchar,TRUE,FALSE,FALSE,
arrival,arrival_id,numeric,FALSE,TRUE,FALSE,
arrival,festival_event_id,numeric,FALSE,FALSE,TRUE,parking_location
arrival,festival_booking_id,numeric,TRUE,FALSE,TRUE,festival_booking
arrival,festival_show_id,numeric,TRUE,FALSE,TRUE,festival_show
arrival,date,datetime2,FALSE,FALSE,FALSE,
arrival,overnight,bit,FALSE,FALSE,FALSE,
arrival,time,time,TRUE,FALSE,FALSE,
arrival,parking_location_id,numeric,FALSE,FALSE,TRUE,parking_location
arrival,departure_date,datetime2,TRUE,FALSE,FALSE,
arrival,departure_time,time,TRUE,FALSE,FALSE,
arrival,amount_of_cars_or_limos,numeric,TRUE,FALSE,FALSE,
arrival,amount_of_vans,numeric,TRUE,FALSE,FALSE,
arrival,amount_of_trucks_large,numeric,TRUE,FALSE,FALSE,
arrival,amount_of_trucks_small,numeric,TRUE,FALSE,FALSE,
arrival,amount_of_coaches,numeric,TRUE,FALSE,FALSE,
arrival,amount_of_coaches_with_trailer,numeric,TRUE,FALSE,FALSE,
arrival,bus_power,varchar,TRUE,FALSE,FALSE,
arrival,remark,varchar,TRUE,FALSE,FALSE,
arrival,from_booking,bit,FALSE,FALSE,FALSE,
arrival,insert_user,nvarchar,TRUE,FALSE,FALSE,
arrival,insert_date_time,datetime2,TRUE,FALSE,FALSE,
arrival,update_user,nvarchar,TRUE,FALSE,FALSE,
arrival,update_date_time,datetime2,TRUE,FALSE,FALSE,
arrival_festival_show_view,arrival_id,numeric,FALSE,FALSE,FALSE,
arrival_festival_show_view,festival_event_id,numeric,FALSE,FALSE,FALSE,
arrival_festival_show_view,festival_booking_id,numeric,TRUE,FALSE,FALSE,
arrival_festival_show_view,festival_show_id,numeric,TRUE,FALSE,FALSE,
arrival_festival_show_view,date,datetime2,FALSE,FALSE,FALSE,
arrival_festival_show_view,overnight,bit,FALSE,FALSE,FALSE,
arrival_festival_show_view,time,time,TRUE,FALSE,FALSE,
arrival_festival_show_view,parking_location_id,numeric,FALSE,FALSE,FALSE,
arrival_festival_show_view,departure_date,datetime2,TRUE,FALSE,FALSE,
arrival_festival_show_view,departure_time,time,TRUE,FALSE,FALSE,
arrival_festival_show_view,amount_of_cars_or_limos,numeric,TRUE,FALSE,FALSE,
arrival_festival_show_view,amount_of_vans,numeric,TRUE,FALSE,FALSE,
arrival_festival_show_view,amount_of_trucks_large,numeric,TRUE,FALSE,FALSE,
arrival_festival_show_view,amount_of_trucks_small,numeric,TRUE,FALSE,FALSE,
arrival_festival_show_view,amount_of_coaches,numeric,TRUE,FALSE,FALSE,
arrival_festival_show_view,amount_of_coaches_with_trailer,numeric,TRUE,FALSE,FALSE,
arrival_festival_show_view,bus_power,varchar,TRUE,FALSE,FALSE,
arrival_festival_show_view,remark,varchar,TRUE,FALSE,FALSE,
arrival_festival_show_view,from_booking,bit,FALSE,FALSE,FALSE,
arrival_festival_show_view,insert_user,nvarchar,TRUE,FALSE,FALSE,
arrival_view,arrival_id,numeric,FALSE,FALSE,FALSE,
arrival_view,festival_event_id,numeric,FALSE,FALSE,FALSE,
arrival_view,festival_booking_id,numeric,TRUE,FALSE,FALSE,
arrival_view,festival_show_id,numeric,TRUE,FALSE,FALSE,
arrival_view,date,datetime2,FALSE,FALSE,FALSE,
arrival_view,overnight,bit,FALSE,FALSE,FALSE,
arrival_view,time,time,TRUE,FALSE,FALSE,
arrival_view,parking_location_id,numeric,FALSE,FALSE,FALSE,
arrival_view,departure_date,datetime2,TRUE,FALSE,FALSE,
arrival_view,departure_time,time,TRUE,FALSE,FALSE,
arrival_view,amount_of_cars_or_limos,numeric,TRUE,FALSE,FALSE,
arrival_view,amount_of_vans,numeric,TRUE,FALSE,FALSE,
arrival_view,amount_of_trucks_large,numeric,TRUE,FALSE,FALSE,
arrival_view,amount_of_trucks_small,numeric,TRUE,FALSE,FALSE,
arrival_view,amount_of_coaches,numeric,TRUE,FALSE,FALSE,
arrival_view,amount_of_coaches_with_trailer,numeric,TRUE,FALSE,FALSE,
arrival_view,bus_power,varchar,TRUE,FALSE,FALSE,
arrival_view,remark,varchar,TRUE,FALSE,FALSE,
arrival_view,from_booking,bit,FALSE,FALSE,FALSE,
arrival_view,insert_user,nvarchar,TRUE,FALSE,FALSE,
artist,artist_id,numeric,FALSE,TRUE,FALSE,
artist,name,nvarchar,FALSE,FALSE,FALSE,
artist,email,varchar,TRUE,FALSE,FALSE,
artist,remark,varchar,TRUE,FALSE,FALSE,
artist,payment_details,varchar,TRUE,FALSE,FALSE,
artist,legal_name,varchar,TRUE,FALSE,FALSE,
artist,bank_account_number,varchar,TRUE,FALSE,FALSE,
artist,website,varchar,TRUE,FALSE,FALSE,
artist,bank_name,varchar,TRUE,FALSE,FALSE,
artist,music_url,varchar,TRUE,FALSE,FALSE,
artist,bank_city,varchar,TRUE,FALSE,FALSE,
artist,logo_on_contract_id,numeric,TRUE,FALSE,FALSE,
artist,nationality_id,numeric,TRUE,FALSE,TRUE,nationality
artist,current_agency_id,numeric,TRUE,FALSE,TRUE,company
artist,current_agent_id,numeric,TRUE,FALSE,FALSE,
artist,current_agent_individual_id,numeric,TRUE,FALSE,TRUE,person
artist,current_agent_assistant_id,numeric,TRUE,FALSE,FALSE,
artist,current_agent_assistant_individual_id,numeric,TRUE,FALSE,TRUE,person
artist,current_band_contact_id,numeric,TRUE,FALSE,TRUE,person
artist,current_record_label_id,numeric,TRUE,FALSE,TRUE,company
artist,current_record_label_contact_id,numeric,TRUE,FALSE,FALSE,
artist,current_record_label_contact_individual_id,numeric,TRUE,FALSE,TRUE,person
artist,show_on_roster,bit,FALSE,FALSE,FALSE,
artist,passport_copies,varchar,TRUE,FALSE,FALSE,
artist,booker_id,numeric,TRUE,FALSE,TRUE,person
artist,aboss_project_id,bigint,TRUE,FALSE,FALSE,
artist,aboss_timestamp,datetime2,TRUE,FALSE,FALSE,
artist,active,bit,FALSE,FALSE,FALSE,
artist,inactive_since,datetime2,TRUE,FALSE,FALSE,
artist,inactive_user,nvarchar,TRUE,FALSE,FALSE,
artist,insert_user,nvarchar,TRUE,FALSE,FALSE,
artist,insert_date_time,datetime2,TRUE,FALSE,FALSE,
artist,update_user,nvarchar,TRUE,FALSE,FALSE,
artist,update_date_time,datetime2,TRUE,FALSE,FALSE,
artist_deal_information,artist_id,numeric,FALSE,FALSE,FALSE,
artist_deal_information,show_id,numeric,FALSE,FALSE,FALSE,
artist_deal_information,booking_name,nvarchar,FALSE,FALSE,FALSE,
artist_deal_information,show_date,datetime2,TRUE,FALSE,FALSE,
artist_deal_information,start_show,time,TRUE,FALSE,FALSE,
artist_deal_information,venue_name,nvarchar,FALSE,FALSE,FALSE,
artist_deal_information,capacity,numeric,TRUE,FALSE,FALSE,
artist_deal_information,deal_cross_collect,tinyint,TRUE,FALSE,FALSE,
artist_deal_information,deal_break,numeric,TRUE,FALSE,FALSE,
artist_deal_information,deal_percentage,numeric,TRUE,FALSE,FALSE,
artist_performance,artist_id,numeric,TRUE,FALSE,FALSE,
artist_performance,booking_id,numeric,TRUE,FALSE,FALSE,
artist_performance,show_id,numeric,TRUE,FALSE,FALSE,
artist_performance,festival_event_id,numeric,TRUE,FALSE,FALSE,
artist_performance,festival_show_id,numeric,TRUE,FALSE,FALSE,
artist_performance,performance_id,numeric,TRUE,FALSE,FALSE,
artist_performance,list_show_category,nvarchar,FALSE,FALSE,FALSE,
artist_performance,list_show_type,nvarchar,TRUE,FALSE,FALSE,
artist_performance,show_date,datetime2,TRUE,FALSE,FALSE,
artist_performance,show_name,nvarchar,TRUE,FALSE,FALSE,
artist_performance,location,nvarchar,FALSE,FALSE,FALSE,
artist_performance,venue,nvarchar,FALSE,FALSE,FALSE,
artist_performance,venue_stage,nvarchar,FALSE,FALSE,FALSE,
artist_performance,venue_city,varchar,TRUE,FALSE,FALSE,
artist_performance,remark,varchar,TRUE,FALSE,FALSE,
artist_performance,booker_id,numeric,TRUE,FALSE,FALSE,
artist_performance,agent_id,numeric,TRUE,FALSE,FALSE,
artist_performance,list_show_status,varchar,TRUE,FALSE,FALSE,
artist_performance,currency_id,numeric,TRUE,FALSE,FALSE,
artist_performance,guarantee,numeric,TRUE,FALSE,FALSE,
artist_performance,sold_out,int,TRUE,FALSE,FALSE,
artist_performance,festival_booking_id,numeric,TRUE,FALSE,FALSE,
artist_roster,artist_id,numeric,FALSE,FALSE,FALSE,
artist_roster,show_on_roster,bit,FALSE,FALSE,FALSE,
artist_show,festival_event_id,numeric,FALSE,TRUE,FALSE,
artist_show,festival_show_id,numeric,FALSE,TRUE,FALSE,
artist_show,artist_show_id,numeric,FALSE,TRUE,FALSE,
artist_show,artist_id,numeric,FALSE,FALSE,FALSE,
artist_show,insert_user,nvarchar,TRUE,FALSE,FALSE,
artist_show,insert_date_time,datetime2,TRUE,FALSE,FALSE,
artist_show,update_user,nvarchar,TRUE,FALSE,FALSE,
artist_show,update_date_time,datetime2,TRUE,FALSE,FALSE,
band_expenses,booking_id,numeric,FALSE,TRUE,TRUE,booking_settlement
band_expenses,band_expense,varchar,FALSE,TRUE,FALSE,
band_expenses,amount_currency,numeric,TRUE,FALSE,TRUE,currency
band_expenses,amount,numeric,FALSE,FALSE,FALSE,
band_expenses,remarks,varchar,TRUE,FALSE,FALSE,
band_expenses,insert_user,nvarchar,TRUE,FALSE,FALSE,
band_expenses,insert_date_time,datetime2,TRUE,FALSE,FALSE,
band_expenses,update_user,nvarchar,TRUE,FALSE,FALSE,
band_expenses,update_date_time,datetime2,TRUE,FALSE,FALSE,
booking,booking_id,numeric,FALSE,TRUE,FALSE,
booking,booking_name,nvarchar,FALSE,FALSE,FALSE,
booking,main_category_id,numeric,FALSE,FALSE,TRUE,main_category
booking,main_artist_id,numeric,TRUE,FALSE,FALSE,
booking,booking_option,varchar,TRUE,FALSE,FALSE,
booking,event_type_id,numeric,TRUE,FALSE,TRUE,event_type
